dates,nzd0292-0000,nzd0292-0001,nzd0292-0002,nzd0292-0003,nzd0292-0004,nzd0292-0005,nzd0292-0015,nzd0292-0016,nzd0292-0017,nzd0292-0033,nzd0292-0034,nzd0292-0035,nzd0292-0044,nzd0292-0045,nzd0292-0046,nzd0292-0047,nzd0292-0048,nzd0292-0006,nzd0292-0007,nzd0292-0008,nzd0292-0009,nzd0292-0010,nzd0292-0011,nzd0292-0012,nzd0292-0013,nzd0292-0018,nzd0292-0019,nzd0292-0020,nzd0292-0021,nzd0292-0022,nzd0292-0023,nzd0292-0024,nzd0292-0014,nzd0292-0025,nzd0292-0026,nzd0292-0027,nzd0292-0028,nzd0292-0032,nzd0292-0037,nzd0292-0038,nzd0292-0039,nzd0292-0040,nzd0292-0041,nzd0292-0042,nzd0292-0043,nzd0292-0036,nzd0292-0029,nzd0292-0030,nzd0292-0031,satname
2024-09-24 22:06:37+00:00,,,,,,,,,,,231.57,,257.085,251.23600000000002,276.184,292.56800000000004,299.764,,,,,,,,,,,,,,216.69,242.93,,194.66,185.43,,235.8,,,,239.59500000000003,213.91,246.348,243.3075,250.02666666666667,,214.01,282.51,276.58000000000004,L9
2024-10-10 22:06:46+00:00,,,,,,,,,,,231.57,,255.584,251.41666666666666,278.10333333333335,292.56800000000004,299.764,,,,,,,,,,,,,,216.69,242.93,,194.66,185.43,,235.8,,,,239.59500000000003,220.92666666666665,246.16,242.538,248.875,,214.01,282.51,276.58000000000004,L9
2024-11-02 22:12:41+00:00,,,199.16,195.27,,,,,,,,,256.5,249.654,276.66,290.56000000000006,300.0,,,,,,,,,,,,,,216.69,242.93,,194.66,185.43,,235.8,,,,242.35,220.92666666666665,245.18200000000002,244.38750000000002,249.3033333333333,,214.01,282.51,263.61,L9
2024-11-11 22:06:27+00:00,,,199.16,195.27,,,,,,,,,258.758,251.0716666666667,276.66,290.56000000000006,300.0,,,,,,,,,,,,,,216.69,242.93,,194.66,185.43,,235.8,,,,242.82999999999998,230.48,247.57833333333335,245.052,251.08749999999998,,214.01,297.845,263.61,L9
2024-11-19 22:06:55+00:00,,,199.16,195.27,,,,,,,,,256.95166666666665,249.08428571428573,276.54333333333335,290.028,297.476,,,,,,,,,,,,,,216.69,242.93,,194.66,185.43,,235.8,,,,242.82999999999998,234.754,247.2214285714286,244.0616666666667,250.71599999999998,,214.01,297.845,263.61,L8
2024-12-05 22:06:33+00:00,,,199.16,195.27,,,,,,,,,256.62285714285713,249.8475,277.7528571428571,291.3666666666667,297.57666666666665,,,,,,,,,,,,,,216.69,242.93,,194.66,185.43,,235.8,,,,242.82999999999998,238.04833333333332,247.91125000000002,243.2642857142857,250.595,,214.01,297.845,263.61,L8
2025-01-06 22:06:30+00:00,,,199.16,195.27,,,,,,,,,254.63857142857142,248.49625,277.81857142857143,288.62199999999996,292.5125,,,,,,,,,,,,,,,,,,,,,,,,243.2,241.08285714285714,245.91428571428568,243.50166666666667,251.41,,,297.845,263.61,L8
2025-01-21 22:12:49+00:00,189.33,198.92,188.155,193.645,186.03,,,,,,,,255.35,247.31857142857143,278.68833333333333,289.16999999999996,294.83666666666664,,,,,,,,,,,,,,,,,,,,,,,,243.2,241.08285714285714,245.91428571428568,243.50166666666667,251.41,,,297.845,263.61,L9
2025-02-07 22:06:29+00:00,189.33,198.92,188.155,193.645,186.03,,,,,,,,256.7342857142857,248.9775,279.82714285714286,295.11,299.36,,,,,,,,,,,,,,,,,,,,,,,,244.79,243.4975,247.7575,244.32857142857142,252.35857142857142,,,297.845,263.61,L8
2025-02-23 22:06:19+00:00,189.33,198.92,188.155,193.645,186.03,,,,,,,,256.72375,248.21666666666664,279.86625,295.8566666666666,298.996,,,,,,,,,,,,,,,,,,,,,,,,244.26749999999998,245.1122222222222,248.9733333333333,244.3225,252.02875,,,297.845,263.61,L8
2025-04-04 22:06:39+00:00,189.33,198.92,188.155,193.645,186.03,,,,,,,,254.49625000000003,248.85125,283.2757142857143,300.67,298.776,,,,,,,,,,,,,,,,,,,,,,,,243.904,254.51,252.68875,240.00875000000002,247.6925,,,313.18,,L9
2025-04-12 22:06:00+00:00,189.33,198.92,188.155,193.645,186.03,,,,,,,,255.19857142857146,248.3557142857143,283.08714285714285,300.3866666666667,298.39500000000004,,,,,,,,,,,,,,,,,,,,,,231.48,255.9,238.62,258.18125,254.875,241.07125000000002,248.73125,,,313.18,,L8
